item,enLabel,faLabel,enDescription,faDescription,enWikipediaUrl,faWikipediaUrl
http://www.wikidata.org/entity/Q51401987,Module:Location map/data/Wales Wrexham,پودمان:Location map/data/Wales Wrexham,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FWales%20Wrexham,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FWales%20Wrexham
http://www.wikidata.org/entity/Q51401987,Module:Location map/data/Wales Wrexham,پودمان:Location map/data/Wales Wrexham,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FWales%20Wrexham,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FWales%20Wrexham
http://www.wikidata.org/entity/Q51401994,Module:Location map/data/USA Indiana Vigo County,پودمان:Location map/data/USA Indiana Vigo County,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Indiana%20Vigo%20County,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Indiana%20Vigo%20County
http://www.wikidata.org/entity/Q51401994,Module:Location map/data/USA Indiana Vigo County,پودمان:Location map/data/USA Indiana Vigo County,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Indiana%20Vigo%20County,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Indiana%20Vigo%20County
http://www.wikidata.org/entity/Q51402001,Module:Location map/data/USA Briarcliff,پودمان:Location map/data/USA Briarcliff,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Briarcliff,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Briarcliff
http://www.wikidata.org/entity/Q51402001,Module:Location map/data/USA Briarcliff,پودمان:Location map/data/USA Briarcliff,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Briarcliff,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Briarcliff
http://www.wikidata.org/entity/Q51402006,Module:Location map/data/China Chongqing,پودمان:Location map/data/China Chongqing,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FChina%20Chongqing,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FChina%20Chongqing
http://www.wikidata.org/entity/Q51402006,Module:Location map/data/China Chongqing,پودمان:Location map/data/China Chongqing,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FChina%20Chongqing,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FChina%20Chongqing
http://www.wikidata.org/entity/Q51402013,Module:Location map/data/Peoria County,پودمان:Location map/data/Peoria County,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FPeoria%20County,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FPeoria%20County
http://www.wikidata.org/entity/Q51402013,Module:Location map/data/Peoria County,پودمان:Location map/data/Peoria County,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FPeoria%20County,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FPeoria%20County
http://www.wikidata.org/entity/Q51402020,Module:Location map/data/Atlanta,پودمان:Location map/data/Atlanta,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAtlanta,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAtlanta
http://www.wikidata.org/entity/Q51402020,Module:Location map/data/Atlanta,پودمان:Location map/data/Atlanta,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAtlanta,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAtlanta
http://www.wikidata.org/entity/Q51402025,Module:Location map/data/Saint Vincent and the Grenadines,پودمان:Location map/data/Saint Vincent and the Grenadines,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSaint%20Vincent%20and%20the%20Grenadines,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSaint%20Vincent%20and%20the%20Grenadines
http://www.wikidata.org/entity/Q51402025,Module:Location map/data/Saint Vincent and the Grenadines,پودمان:Location map/data/Saint Vincent and the Grenadines,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSaint%20Vincent%20and%20the%20Grenadines,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSaint%20Vincent%20and%20the%20Grenadines
http://www.wikidata.org/entity/Q51402033,Module:Location map/data/USA Florida Volusia County,پودمان:Location map/data/USA Florida Volusia County,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Florida%20Volusia%20County,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Florida%20Volusia%20County
http://www.wikidata.org/entity/Q51402033,Module:Location map/data/USA Florida Volusia County,پودمان:Location map/data/USA Florida Volusia County,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Florida%20Volusia%20County,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Florida%20Volusia%20County
http://www.wikidata.org/entity/Q51402037,Module:Location map/data/Sicily,پودمان:Location map/data/Sicily,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSicily,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSicily
http://www.wikidata.org/entity/Q51402037,Module:Location map/data/Sicily,پودمان:Location map/data/Sicily,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSicily,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSicily
http://www.wikidata.org/entity/Q51402045,Module:Location map/data/Sri Lanka Northern Province 2,پودمان:Location map/data/Sri Lanka Northern Province 2,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSri%20Lanka%20Northern%20Province%202,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSri%20Lanka%20Northern%20Province%202
http://www.wikidata.org/entity/Q51402045,Module:Location map/data/Sri Lanka Northern Province 2,پودمان:Location map/data/Sri Lanka Northern Province 2,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSri%20Lanka%20Northern%20Province%202,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSri%20Lanka%20Northern%20Province%202
http://www.wikidata.org/entity/Q51402052,Module:Location map/data/Spain Province of Girona,پودمان:Location map/data/Spain Province of Girona,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSpain%20Province%20of%20Girona,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSpain%20Province%20of%20Girona
http://www.wikidata.org/entity/Q51402052,Module:Location map/data/Spain Province of Girona,پودمان:Location map/data/Spain Province of Girona,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSpain%20Province%20of%20Girona,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSpain%20Province%20of%20Girona
http://www.wikidata.org/entity/Q51402057,Module:Location map/data/Netherlands Dutch railway station,پودمان:Location map/data/Netherlands Dutch railway station,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FNetherlands%20Dutch%20railway%20station,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FNetherlands%20Dutch%20railway%20station
http://www.wikidata.org/entity/Q51402057,Module:Location map/data/Netherlands Dutch railway station,پودمان:Location map/data/Netherlands Dutch railway station,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FNetherlands%20Dutch%20railway%20station,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FNetherlands%20Dutch%20railway%20station
http://www.wikidata.org/entity/Q51402061,Module:Location map/data/India Arunachal Pradesh,پودمان:Location map/data/India Arunachal Pradesh,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Arunachal%20Pradesh,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Arunachal%20Pradesh
http://www.wikidata.org/entity/Q51402061,Module:Location map/data/India Arunachal Pradesh,پودمان:Location map/data/India Arunachal Pradesh,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Arunachal%20Pradesh,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Arunachal%20Pradesh
http://www.wikidata.org/entity/Q51402061,Module:Location map/data/India Arunachal Pradesh,پودمان:Location map/data/India Arunachal Pradesh,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Arunachal%20Pradesh,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Arunachal%20Pradesh
http://www.wikidata.org/entity/Q51402061,Module:Location map/data/India Arunachal Pradesh,پودمان:Location map/data/India Arunachal Pradesh,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIndia%20Arunachal%20Pradesh,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIndia%20Arunachal%20Pradesh
http://www.wikidata.org/entity/Q51402070,Module:Location map/data/South Korea Seoul,پودمان:Location map/data/South Korea Seoul,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSouth%20Korea%20Seoul,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSouth%20Korea%20Seoul
http://www.wikidata.org/entity/Q51402070,Module:Location map/data/South Korea Seoul,پودمان:Location map/data/South Korea Seoul,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSouth%20Korea%20Seoul,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSouth%20Korea%20Seoul
http://www.wikidata.org/entity/Q51402075,Module:Location map/data/Malaysia Iskandar,پودمان:Location map/data/Iskandar Malaysia,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FMalaysia%20Iskandar,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIskandar%20Malaysia
http://www.wikidata.org/entity/Q51402075,Module:Location map/data/Malaysia Iskandar,پودمان:Location map/data/Iskandar Malaysia,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FMalaysia%20Iskandar,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIskandar%20Malaysia
http://www.wikidata.org/entity/Q51402081,Module:Location map/data/USA Miami,پودمان:Location map/data/USA Miami,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Miami,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Miami
http://www.wikidata.org/entity/Q51402081,Module:Location map/data/USA Miami,پودمان:Location map/data/USA Miami,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Miami,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Miami
http://www.wikidata.org/entity/Q51402086,Module:Location map/data/Greater Belfast,پودمان:Location map/data/Greater Belfast,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGreater%20Belfast,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FGreater%20Belfast
http://www.wikidata.org/entity/Q51402086,Module:Location map/data/Greater Belfast,پودمان:Location map/data/Greater Belfast,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGreater%20Belfast,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FGreater%20Belfast
http://www.wikidata.org/entity/Q51402097,Module:Location map/data/Germany North Rhine-Westphalia,پودمان:Location map/data/Germany North Rhine-Westphalia,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGermany%20North%20Rhine-Westphalia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FGermany%20North%20Rhine-Westphalia
http://www.wikidata.org/entity/Q51402097,Module:Location map/data/Germany North Rhine-Westphalia,پودمان:Location map/data/Germany North Rhine-Westphalia,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGermany%20North%20Rhine-Westphalia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FGermany%20North%20Rhine-Westphalia
http://www.wikidata.org/entity/Q51402103,Module:Location map/data/Sao Tome and Principe,پودمان:Location map/data/Sao Tome and Principe,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSao%20Tome%20and%20Principe,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSao%20Tome%20and%20Principe
http://www.wikidata.org/entity/Q51402103,Module:Location map/data/Sao Tome and Principe,پودمان:Location map/data/Sao Tome and Principe,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSao%20Tome%20and%20Principe,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSao%20Tome%20and%20Principe
http://www.wikidata.org/entity/Q51402107,Module:Location map/data/Winnipeg,پودمان:Location map/data/Winnipeg,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FWinnipeg,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FWinnipeg
http://www.wikidata.org/entity/Q51402107,Module:Location map/data/Winnipeg,پودمان:Location map/data/Winnipeg,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FWinnipeg,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FWinnipeg
http://www.wikidata.org/entity/Q51402114,Module:Location map/data/USA Cape Cod,پودمان:Location map/data/USA Cape Cod,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Cape%20Cod,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Cape%20Cod
http://www.wikidata.org/entity/Q51402114,Module:Location map/data/USA Cape Cod,پودمان:Location map/data/USA Cape Cod,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Cape%20Cod,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Cape%20Cod
http://www.wikidata.org/entity/Q51402118,Module:Location map/data/Israel north negev,پودمان:Location map/data/Israel north negev,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIsrael%20north%20negev,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIsrael%20north%20negev
http://www.wikidata.org/entity/Q51402118,Module:Location map/data/Israel north negev,پودمان:Location map/data/Israel north negev,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIsrael%20north%20negev,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIsrael%20north%20negev
http://www.wikidata.org/entity/Q51402123,Module:Location map/data/USA Indiana Martin County,پودمان:Location map/data/USA Indiana Martin County,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Indiana%20Martin%20County,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Indiana%20Martin%20County
http://www.wikidata.org/entity/Q51402123,Module:Location map/data/USA Indiana Martin County,پودمان:Location map/data/USA Indiana Martin County,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUSA%20Indiana%20Martin%20County,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUSA%20Indiana%20Martin%20County
http://www.wikidata.org/entity/Q51402127,Module:Location map/data/Manila,پودمان:Location map/data/Manila,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FManila,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FManila
http://www.wikidata.org/entity/Q51402127,Module:Location map/data/Manila,پودمان:Location map/data/Manila,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FManila,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FManila
http://www.wikidata.org/entity/Q51402133,Module:Location map/data/Australia Rhodes ferry wharf,پودمان:Location map/data/Australia Rhodes ferry wharf,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Rhodes%20ferry%20wharf,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Rhodes%20ferry%20wharf
http://www.wikidata.org/entity/Q51402133,Module:Location map/data/Australia Rhodes ferry wharf,پودمان:Location map/data/Australia Rhodes ferry wharf,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Rhodes%20ferry%20wharf,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Rhodes%20ferry%20wharf
http://www.wikidata.org/entity/Q51402137,Module:Location map/data/Russia North Ossetia-Alania,پودمان:Location map/data/Russia North Ossetia-Alania,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FRussia%20North%20Ossetia-Alania,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FRussia%20North%20Ossetia-Alania
http://www.wikidata.org/entity/Q51402137,Module:Location map/data/Russia North Ossetia-Alania,پودمان:Location map/data/Russia North Ossetia-Alania,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FRussia%20North%20Ossetia-Alania,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FRussia%20North%20Ossetia-Alania
http://www.wikidata.org/entity/Q51402140,Module:Location map/data/Wales Cardiff,پودمان:Location map/data/Wales Cardiff,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FWales%20Cardiff,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FWales%20Cardiff
http://www.wikidata.org/entity/Q51402140,Module:Location map/data/Wales Cardiff,پودمان:Location map/data/Wales Cardiff,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FWales%20Cardiff,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FWales%20Cardiff
http://www.wikidata.org/entity/Q51402147,Module:Location map/data/Germany Rhineland-Palatinate,پودمان:Location map/data/Germany Rhineland-Palatinate,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGermany%20Rhineland-Palatinate,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FGermany%20Rhineland-Palatinate
http://www.wikidata.org/entity/Q51402147,Module:Location map/data/Germany Rhineland-Palatinate,پودمان:Location map/data/Germany Rhineland-Palatinate,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGermany%20Rhineland-Palatinate,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FGermany%20Rhineland-Palatinate
http://www.wikidata.org/entity/Q51402154,Module:Location map/data/Germany Weser,پودمان:Location map/data/Germany Weser,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FGermany%20Weser,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FGermany%20Weser
http://www.wikidata.org/entity/Q51396969,Module:Location map/data/South Korea Ulsan,پودمان:Location map/data/South Korea Ulsan,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSouth%20Korea%20Ulsan,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSouth%20Korea%20Ulsan
http://www.wikidata.org/entity/Q51396977,Module:Location map/data/Scotland South Lanarkshire,پودمان:Location map/data/Scotland South Lanarkshire,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FScotland%20South%20Lanarkshire,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FScotland%20South%20Lanarkshire
http://www.wikidata.org/entity/Q51396977,Module:Location map/data/Scotland South Lanarkshire,پودمان:Location map/data/Scotland South Lanarkshire,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FScotland%20South%20Lanarkshire,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FScotland%20South%20Lanarkshire
http://www.wikidata.org/entity/Q51396984,Module:Location map/data/Russia Arkhangelsk Oblast polar,پودمان:Location map/data/Russia Arkhangelsk Oblast polar,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FRussia%20Arkhangelsk%20Oblast%20polar,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FRussia%20Arkhangelsk%20Oblast%20polar
http://www.wikidata.org/entity/Q51396984,Module:Location map/data/Russia Arkhangelsk Oblast polar,پودمان:Location map/data/Russia Arkhangelsk Oblast polar,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FRussia%20Arkhangelsk%20Oblast%20polar,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FRussia%20Arkhangelsk%20Oblast%20polar
http://www.wikidata.org/entity/Q51396984,Module:Location map/data/Russia Arkhangelsk Oblast polar,پودمان:Location map/data/Russia Arkhangelsk Oblast polar,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FRussia%20Arkhangelsk%20Oblast%20polar,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FRussia%20Arkhangelsk%20Oblast%20polar
http://www.wikidata.org/entity/Q51396984,Module:Location map/data/Russia Arkhangelsk Oblast polar,پودمان:Location map/data/Russia Arkhangelsk Oblast polar,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FRussia%20Arkhangelsk%20Oblast%20polar,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FRussia%20Arkhangelsk%20Oblast%20polar
http://www.wikidata.org/entity/Q51396988,Module:Location map/data/United Kingdom Greater London,پودمان:Location map/data/United Kingdom Greater London,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUnited%20Kingdom%20Greater%20London,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUnited%20Kingdom%20Greater%20London
http://www.wikidata.org/entity/Q51396988,Module:Location map/data/United Kingdom Greater London,پودمان:Location map/data/United Kingdom Greater London,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUnited%20Kingdom%20Greater%20London,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUnited%20Kingdom%20Greater%20London
